RaceId,RaceName,CourseId,CourseName,Off,RaceType,Class,Pattern,RatingBand,AgeBand,SexRestriction,Distance,DistanceInFurlongs,DistanceInMeters,DistanceInYards,Going,Surface,HorseId,HorseName,JockeyId,JockeyName,TrainerId,TrainerName,Age,HeadGear,RaceCardNumber,StallNumber,Weight,WeightInPounds,FractionalOdds,DecimalOdds,OfficialRating,RacingPostRating,TopSpeedRating,ResultStatus,FinishingPosition,BeatenDistance,OverallBeatenDistance,RaceTime,RaceTimeInSeconds,ForecastFractionalOdds,ForecastDecimalOdds,DaysSinceLastRun,FormFigures,PrizeMoney,PrizeMoneyValue,CardOfficialRating,CardRacingPostRating,CardTopSpeedRating,OwnerId,OwnerName,SireName,SireCountry,DamName,HeadgearFirstTime,GeldingFirstTime,WindSurgery,TrainerRtf,JockeyAllowanceLbs,JockeyFirstTime,NewTrainerRacesCount,CountryOfOrigin
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,6202590,Medieval Night,104676,Reese Holohan,21879,Denis Gerard Hogan,4,tb,4,15,9-11,155,10/1,11,59,,,CompletedRace,5,0.5,2,00:01:44.2500000,104.25,8/1,9,20,304762,"€5,900",5900,59,60,56,315713,Winning Chance Syndicate,Camelot,GB,Sorelle Delle Rose,False,False,,35,4,True,,IRE
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,6974146,Real Petite,103884,Jimmy Dalton,16319,Thomas Mullins,4,p,10,19,8-13,141,12/1,13,50,,,CompletedRace,6,1.5,3.5,00:01:44.6250000,104.625,9/1,10,43,-01608,"€5,900",5900,50,66,55,116939,Mrs Rita Byrne,Amaron,GB,Riviere Diamant,False,False,,,7,False,,GER
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,2031530,Roderick,100369,Jack Cleary,41898,P Sweeney,10,p,12,14,9-4,148,16/1,17,48,,,CompletedRace,7,0.75,4.25,00:01:44.8125000,104.8125,13/2,7.5,81,7-7042,"€5,900",5900,48,66,58,205986,P Sweeney,Pastoral Pursuits,GB,Reeling N' Rocking,False,False,,50,,False,,GB
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,3102091,Lust,103881,Sam Coen,40278,Conor David Maxwell,8,,8,3,9-9,153,15/2,8.5,53,,,CompletedRace,8,0.3,4.5,00:01:44.8750000,104.875,12/1,13,75,500-37,"€5,900",5900,53,60,57,245198,R Bird,Fastnet Rock,AUS,Desire Moi,False,False,,,,True,,IRE
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,8075056,Survivor's Code,102050,Rory Mulligan,40278,Conor David Maxwell,3,p,13,18,8-13,141,25/1,26,50,,,CompletedRace,9,0.5,5,00:01:45,105,12/1,13,106,-01779,"€5,900",5900,50,66,52,196807,Breen White,Nando Parrado,GB,Ownwan,False,False,,,2,True,,IRE
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,4713762,Bright Dick,100805,Wesley Joyce,34719,Luke W Comer,6,p,9,1,9-7,151,25/1,26,51,,,CompletedRace,10,0.3,5.25,00:01:45.0625000,105.0625,25/1,26,782,50093/,"€5,900",5900,51,62,,33105,Mrs Margaret Comer,Dick Whittington,IRE,Luminize,False,False,,100,,True,1,IRE
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,8187996,Lady Kelly,103866,Patrick McGettigan,28180,J P Murtagh,3,b,7,16,9-9,153,10/1,11,60,,,CompletedRace,11,0.5,5.75,00:01:45.1875000,105.1875,10/1,11,62,-98637,"€5,900",5900,60,59,55,323231,Maribeth Sandford,Sioux Nation,USA,Gabardine,False,False,,41,2,False,,IRE
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,4418025,Master Garvey,103558,Terry Casey,30486,Joseph Anthony Murray,6,tb,16,6,8-4,132,8/1,9,41,,,CompletedRace,12,2.25,8,00:01:45.7500000,105.75,14/1,15,17,750397,"€5,900",5900,40,61,59,376000,Patrick M O'Brien & Larry Murray & Derek Cummins,Dragon Pulse,IRE,Free Lance,False,False,,100,7,False,,IRE
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,6362959,Crosshaven,103655,Shay Wallace,4991,John Joseph Murphy,4,,17,12,9-4,148,28/1,29,55,,,CompletedRace,13,0.3,8.5,00:01:45.8750000,105.875,,,,,,,,,,,,,,,,,,,,,,
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,5317153,Mags,103916,Julian Pietropaolo,33630,Ian O'Connor,5,,5,5,9-9,153,80/1,81,57,,,CompletedRace,14,1.75,10.25,00:01:46.3125000,106.3125,20/1,21,83,/00-00,"€5,900",5900,57,60,11,154901,F Harty,Footstepsinthesand,GB,Sorry Woman,False,False,,,4,True,2,IRE
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,8725540,Tempted Angel,103121,Joseph Harnett,28193,Mark Fahey,3,,11,13,8-13,141,66/1,67,55,,,CompletedRace,15,2,12.25,00:01:46.8125000,106.8125,16/1,17,172,5068,"€5,900",5900,55,66,,368170,Jeffrey Brennan & Fearghal Hogan,Soldier's Call,GB,Sweet Temptation,False,False,,,7,True,,IRE
927840,Societies Welcome At Gowran Park Apprentice Handicap,184,Gowran Park (IRE),09/01/2026 16:30:00,Other,,,0-60,3yo+,None,1m,8,1608,1760,Yielding,Turf,5021359,Carvalhal,103948,Nicola Burns,15297,R P Burns,5,,6,8,9-10,154,18/1,19,56,,,CompletedRace,16,4.5,16.75,00:01:47.9375000,107.9375,13/2,7.5,61,0-0210,"€5,900",5900,56,60,52,358693,Holdcroft Burns McLoughlin Partnership,Profitable,IRE,Peig,False,False,,,2,False,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,7983180,Java Wood,100805,Wesley Joyce,37630,Kevin Michael Smith,6,,4,19,9-10,154,16/1,17,69,,,CompletedRace,1,0,0,00:01:42.9400000,102.94,10/1,11,33,401307,"€7,068",7068,69,75,65,201383,Peadar Kelly,Requinto,IRE,Talkin Kate,False,False,,,3,False,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,7520194,Majestic King,99171,J M Sheridan,21879,Denis Gerard Hogan,5,,5,17,9-12,156,9/2,5.5,68,,,CompletedRace,2,1,1,00:01:43.1900000,103.19,8/1,9,49,212004,"€7,068",7068,68,73,64,358022,Chomping At The Bit Syndicate,Kingman,GB,Majestic Silver,False,False,,35,,False,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,6318961,Bundle Of Interest,103881,Sam Coen,20409,W McCreery,4,v,2,13,9-9,153,13/2,7.5,70,,,CompletedRace,3,1.25,2.25,00:01:43.5025000,103.5025,12/1,13,5,7-0779,"€7,068",7068,70,74,69,333909,COR Racing Syndicate,Bungle Inthejungle,GB,Security Interest,False,False,,69,5,False,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,9125046,Cosmic Funk,96569,Luke McAteer,27788,P J F Murphy,3,p,15,2,9-2,146,13/2,7.5,63,,,CompletedRace,4,0.3,2.5,00:01:43.5650000,103.565,6/1,7,5,727556,"€7,068",7068,63,73,56,375673,Fergal Conroy,Starman,GB,Aretha,False,False,,38,,True,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,7597345,Lahore Da King,102891,Iqbal Khan,3169,Anthony Mullins,4,tp,3,7,9-7,151,18/1,19,70,,,CompletedRace,5,2.25,4.75,00:01:44.1275000,104.1275,25/1,26,60,010700,"€7,068",7068,70,76,38,309662,M Rafiq,Sands Of Mali,FR,Invade,False,False,,25,7,False,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,3793523,Navagio,97031,Ben Coen,38077,Ciaran Murphy,7,t,6,3,9-10,154,22/1,23,66,,,CompletedRace,6,2,6.75,00:01:44.6275000,104.6275,16/1,17,31,5-0609,"€7,068",7068,66,75,46,367318,Mill Stream Racing Syndicate,Footstepsinthesand,GB,Souzie,False,False,,53,,False,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,9009955,Mr Perth,81425,W J Lee,27681,M C Grassick,3,,13,6,9-5,149,5/2F,3.5,66,,,CompletedRace,7,1.25,8,00:01:44.9400000,104.94,7/2,4.5,32,8707,"€7,068",7068,66,69,59,57680,Joseph E Keeling,Australia,GB,Miss Myers,False,False,,20,,False,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,5884464,She's Ideal,100877,Adam Caffrey,14088,Adrian McGuinness,4,,8,14,9-10,154,15/2,8.5,66,,,CompletedRace,8,3.5,11.5,00:01:45.8150000,105.815,9/2,5.5,14,877113,"€7,068",7068,66,75,64,376996,Conor Kelly,Belardo,IRE,Vocal Warm Up,False,False,,38,,True,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,5884456,Gloriously Glam,89959,Colin Keane,21346,Ms Claire O'Connell,4,p,9,9,9-9,153,10/1,11,65,,,CompletedRace,9,0.3,11.75,00:01:45.8775000,105.8775,6/1,7,31,138520,"€7,068",7068,65,75,54,117916,Lucky Fifteen Syndicate,Profitable,IRE,Abstain,False,False,,25,,True,2,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,8089291,Goofy Gander,86349,Shane Foley,1285,Mrs John Harrington,3,h,10,11,9-9,153,33/1,34,70,,,CompletedRace,10,1.25,13,00:01:46.1900000,106.19,8/1,9,83,507-06,"€7,068",7068,70,65,31,20887,John P McManus,Magna Grecia,IRE,Gussy Goose,False,False,,51,,False,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,8236316,Unidos,96343,Gavin Ryan,28193,Mark Fahey,3,h1,12,5,9-6,150,40/1,41,67,,,CompletedRace,11,2,15,00:01:46.6900000,106.69,20/1,21,10,0-8050,"€7,068",7068,67,70,62,363091,Above The Drain Syndicate,Sergei Prokofiev,CAN,Aquarius,True,False,,,,True,,GB
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,4977940,Bill Silvers,83482,Chris Hayes,14621,William Durkan,6,v,1,1,10-0,160,12/1,13,70,,,CompletedRace,12,0.3,15.5,00:01:46.8150000,106.815,16/1,17,5,5P-050,"€7,068",7068,70,73,55,20655,William Durkan,Farhh,GB,Faughill,False,False,,29,,False,,GB
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,8018235,Yutori,96054,Scott McCullagh,41273,Daniel McLoughlin,4,p,11,16,9-9,153,66/1,67,65,,,CompletedRace,13,1.5,17,00:01:47.1900000,107.19,14/1,15,23,68-270,"€7,068",7068,65,72,46,361269,Yutori Partnership,Acclamation,GB,Cape Violet,False,False,,38,,False,,GB
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,7583034,Merciless,97030,Andrew Slattery,39639,Josh Halley,3,,14,15,9-3,147,80/1,81,64,,,CompletedRace,14,0.1,17,00:01:47.1900000,107.19,14/1,15,155,04500,"€7,068",7068,64,73,20,44949,John Halley,Soldier's Call,GB,Maraaseem,False,False,,75,,True,,IRE
927841,Support The Irish Injured Jockeys Fund Handicap,184,Gowran Park (IRE),09/01/2026 17:00:00,Other,,,,3yo+,None,1m,8,1608,1760,Yielding,Turf,7530040,Aurora Mist,104407,Orla Tynan,10588,Andrew Slattery,3,,16,8,8-8,136,25/1,26,62,,,RefusedToRace,0,0,0,00:01:42.9400000,102.94,16/1,17,32,4-7100,"€7,068",7068,62,69,54,150705,Men Of Forty Eight Syndicate,Inns Of Court,IRE,Chute Hall Lady,False,False,,63,7,False,,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,3023388,Banbridge,99171,J M Sheridan,32145,Joseph Patrick O'Brien,10,,2,1,9-9,153,4/1,5,,,,CompletedRace,1,0,0,00:03:07.2100000,187.21,5/1,6,,,"€6,479",6479,,,,58021,R A Bartlett,Doyen,IRE,Old Carton Lass,False,False,,58,,True,,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,4173265,Ballybawn Belter,7605,Seamie Heffernan,14075,Liz Doyle,8,,10,5,9-4,148,28/1,29,,,,CompletedRace,2,2,2,00:03:07.7100000,187.71,20/1,21,,,"€6,479",6479,,,,20887,John P McManus,Valirann,FR,Milford Maggie,False,False,,,,True,,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,5218274,Antrim Coast,96569,Luke McAteer,42380,Rory Anthony Devine,8,,1,8,9-9,153,33/1,34,,,,CompletedRace,3,1.25,3.25,00:03:08.0225000,188.0225,20/1,21,,,"€6,479",6479,,,,123522,Watchman Racing,Presenting,GB,Zuzka,False,False,,40,,True,1,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,3970578,Path d'Oroux,86848,Gary Carroll,17836,Gavin Cromwell,9,t,8,13,9-9,153,12/1,13,,,,CompletedRace,4,1.25,4.5,00:03:08.3350000,188.335,8/1,9,,3,"€6,479",6479,,79,35,316104,French Connection Partnership,Coastal Path,GB,Belle Du Bresil,False,False,,39,,True,,FR
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,5116172,Navy Guitar,96343,Gavin Ryan,40485,Diego Dias,7,,7,17,9-9,153,66/1,67,,,,CompletedRace,5,0.3,4.75,00:03:08.3975000,188.3975,33/1,34,,,"€6,479",6479,,,,28056,James C Wallace,French Navy,GB,D'Addario,False,False,,,,True,1,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,6763601,Kaleo Ametsa,97030,Andrew Slattery,39639,Josh Halley,6,t,12,2,9-4,148,33/1,34,,,,CompletedRace,6,0.2,5,00:03:08.4600000,188.46,12/1,13,17,53,"€6,479",6479,,78,77,44949,John Halley,Doctor Dino,FR,Last Harvest,False,False,,75,,True,,FR
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,8018237,Bartholomew,81425,W J Lee,8258,Martin Brassil,4,t,3,3,9-9,153,13/8F,2.625,76,,,CompletedRace,7,1,6,00:03:08.7100000,188.71,4/1,5,,545-,"€6,479",6479,76,80,51,147934,Old Pals Partnership,Nathaniel,IRE,Contentment,False,False,,,,True,,GB
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,7776070,Run For Mahler,100877,Adam Caffrey,8910,C Byrnes,7,t,13,14,9-4,148,14/1,15,,,,CompletedRace,8,0.3,6.25,00:03:08.7725000,188.7725,14/1,15,19,767,"€6,479",6479,,71,48,143315,Top Of The Hill Syndicate,Mahler,GB,Run For Sol,False,False,,57,,False,,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,4969844,Western Fold,83482,Chris Hayes,18145,Gordon Elliott,7,,9,16,9-9,153,12/1,13,,,,CompletedRace,9,0.3,6.5,00:03:08.8350000,188.835,6/1,7,,,"€6,479",6479,,,,328920,Weld-Spec (Glasgow) Ltd & Dee L'Estrange,Westerner,GB,Fieldtown,False,False,,33,,True,,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,7339089,Joe Cool,89959,Colin Keane,4446,Noel Meade,4,,6,15,9-9,153,11/4,3.75,76,,,CompletedRace,10,7.5,14,00:03:10.7100000,190.71,7/2,4.5,73,30-224,"€6,479",6479,76,85,60,323750,Noel Meade Racing Ltd,Lightning Spear,GB,Prewar,False,False,,55,,False,,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,9350196,Dee Bee Zed,101012,James Ryan,4244,T G McCourt,5,,4,12,9-9,153,40/1,41,,,,CompletedRace,11,4.75,18.75,00:03:11.8975000,191.8975,20/1,21,,,"€6,479",6479,,,,117924,P Jordan,Gleneagles,IRE,Propel,False,False,,29,,True,,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,5713810,Fraher Field,89571,Leigh Roche,40445,John E & Thomas Kiely,6,,11,9,9-4,148,33/1,34,,,,CompletedRace,12,17,35.75,00:03:16.1475000,196.1475,16/1,17,19,84,"€6,479",6479,,75,53,357799,"John J Flynn, Pierce Flynn, Conor Lannen",Order Of St George,IRE,Ten Theatre,False,False,,,,True,,IRE
927842,Racing Again September 19th Maiden,184,Gowran Park (IRE),09/01/2026 17:32:00,Other,,,,4yo+,None,1m6f,14,2815,3080,Yielding,Turf,7891668,Figero,86349,Shane Foley,16319,Thomas Mullins,5,,5,7,9-9,153,80/1,81,,,,CompletedRace,13,28,63.75,00:03:23.1475000,203.1475,16/1,17,,5,"€6,479",6479,,83,37,23932,Mrs Sandra McCarthy,Hillstar,GB,Silca Wings,False,False,,,,True,,IRE
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,3377620,Alazwar,91400,Miss Brodie Hampson,32276,Archie Watson,8,,6,7,10-10,170,6/1,7,59,,,CompletedRace,1,0,0,00:02:04.9300000,124.93,100/30,4.333333333333334,35,290021,"£3,080",3080,59,54,45,113037,Mrs B Watson,Awtaad,IRE,Venetian Beauty,False,False,,29,,False,,IRE
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,6197906,Little She,102879,Miss Alice Tregoning,12125,Marcus Tregoning,4,tp1,9,1,9-8,152,22/1,23,48,,,CompletedRace,2,0.3,0.3,00:02:04.9900000,124.99,10/1,11,9,532546,"£3,080",3080,48,55,,87360,M P N Tregoning,Invincible Army,IRE,Second Glance,True,False,,57,5,False,,FR
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,8286520,Kurios Lady,94709,Mr Fletcher Yarham,435,Michael Madgwick,4,,3,2,11-1,177,33/1,34,64,,,CompletedRace,3,0.5,0.75,00:02:05.0800000,125.08,14/1,15,22,462556,"£3,080",3080,64,55,38,357697,Lee Atkins,Sergei Prokofiev,CAN,Kuriosa,False,False,,,,True,2,GB
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,6323499,Divot,104061,Mr Henry Callan,17966,William Knight,4,,2,4,11-2,178,7/4F,2.75,65,,,CompletedRace,4,0.3,1,00:02:05.1300000,125.13,3/1,4,18,357113,"£3,080",3080,65,55,20,205547,Mr & Mrs N Welby,Footstepsinthesand,GB,Western Pearl,False,False,,60,,True,,GB
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,4431797,The Pug,104862,Miss Jemima Stewart,33553,Olly Murphy,6,b,10,6,9-4,148,66/1,67,46,,,CompletedRace,5,0.2,1.25,00:02:05.1800000,125.18,25/1,26,9,3U6545,"£3,080",3080,46,54,13,252457,Olly Murphy Racing Club,Churchill,IRE,Alumni Award,False,False,,70,7,False,,IRE
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,6613667,Warrnambool,103591,Miss Grace Littmoden,8867,Nick Littmoden,4,v,7,3,9-12,156,18/1,19,52,,,CompletedRace,6,1.5,2.75,00:02:05.4800000,125.48,10/1,11,12,654-04,"£3,080",3080,52,55,47,256118,G Chesneaux N Littmoden,Reliable Man,GB,Waldluft,False,False,,50,5,False,,GER
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,6812152,Norflondonforever,104578,Mr James Hills,42228,Faye Bramley,5,,4,10,10-9,169,11/2,6.5,63,,,CompletedRace,7,0.75,3.5,00:02:05.6300000,125.63,9/1,10,26,1-8004,"£3,080",3080,63,57,45,320968,Mrs Penelope Walshe,Exceed And Excel,AUS,Alchemilla,False,False,,8,5,True,,IRE
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,3302806,Wrist Art,104624,Miss Ruby Criscuolo,40072,James Owen,9,tp,8,5,9-12,156,14/1,15,52,,,CompletedRace,8,0.3,3.75,00:02:05.6800000,125.68,6/1,7,9,452431,"£3,080",3080,52,51,43,326055,J Owen,Sir Prancealot,IRE,Vasoni,False,False,,51,5,False,,IRE
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,5781948,Bownder,89863,Mr Frederick Tett,12601,Jonathan Portman,4,,1,8,11-2,178,9/4,3.25,65,,,CompletedRace,9,1.75,5.5,00:02:06.0300000,126.03,5/1,6,8,003324,"£3,080",3080,65,57,,147510,Portlee Bloodstock,Belardo,IRE,City Vaults Girl,False,False,,48,,True,,IRE
925826,Sky Sports Racing Virgin 512 Amateur Jockeys' Handicap,393,Lingfield (AW),09/01/2026 14:20:00,Other,Class 6,,0-65,4yo+,None,1m2f,10,2010,2200,Standard,AllWeather,8245524,Imperial Decision,104500,Mr Louis Burke,25857,Keiran Burke,4,tp,5,9,10-6,166,40/1,41,62,,,CompletedRace,10,0.1,5.75,00:02:06.0800000,126.08,25/1,26,20,372309,"£3,080",3080,62,54,49,325472,S Harvey & M Griffiths,Bated Breath,GB,Telescopic,False,False,,100,7,False,,GB
925824,Sky Sports Racing Sky 415 Novice Stakes (GBB Race),393,Lingfield (AW),09/01/2026 14:50:00,Other,Class 4,,,3yo+,None,6f,6,1206,1320,Standard,AllWeather,7592687,Storm Force,6901,James Doyle,42996,Richard & Peter Fahey,3,,1,2,9-11,155,4/9F,1.4444444444444444,,,,CompletedRace,1,0,0,00:01:10.5900000,70.59,4/6,1.6666666666666665,16,3-1,"£5,400",5400,,76,33,325088,Wathnan Racing,Starspangledbanner,AUS,Southern Belle,False,False,,50,,False,2,IRE
925824,Sky Sports Racing Sky 415 Novice Stakes (GBB Race),393,Lingfield (AW),09/01/2026 14:50:00,Other,Class 4,,,3yo+,None,6f,6,1206,1320,Standard,AllWeather,8214894,Gold Star Gazing,101188,Kaiya Fraser,4540,James Fanshawe,3,tv1,3,3,9-4,148,11/4,3.75,77,,,CompletedRace,2,2,2,00:01:10.9900000,70.99,100/30,4.333333333333334,61,33-35,"£5,400",5400,77,81,50,217263,Mrs A M Swinburn,Starman,GB,Elusive Gold,True,False,,58,,True,,IRE
925824,Sky Sports Racing Sky 415 Novice Stakes (GBB Race),393,Lingfield (AW),09/01/2026 14:50:00,Other,Class 4,,,3yo+,None,6f,6,1206,1320,Standard,AllWeather,8304792,Frantic,93947,Tom Marquand,23926,Ed Walker,3,,4,4,8-13,141,11/2,6.5,70,,,CompletedRace,3,0.5,2.5,00:01:11.0900000,71.09,11/4,3.75,59,4-2275,"£5,400",5400,70,89,,282089,SBA Racing Limited,Frankel,GB,Frenetic,False,False,,51,,True,,GB
925824,Sky Sports Racing Sky 415 Novice Stakes (GBB Race),393,Lingfield (AW),09/01/2026 14:50:00,Other,Class 4,,,3yo+,None,6f,6,1206,1320,Standard,AllWeather,8490008,Blazing Gaden,78238,Dougie Costello,35958,D J Jeffreys,5,,2,1,9-6,150,500/1,501,,,,CompletedRace,4,16,18.5,00:01:14.2900000,74.29,200/1,201,16,9,"£5,400",5400,,,,266819,Thomas Gaden,Cityscape,GB,Pleasant Piper,False,False,,,,False,,GB
